Train No,Train Name,SEQ,Station Code,Station Name,Arrival time,Departure Time,Distance,Source Station,Source Station Name,Destination Station,Destination Station Name
40509,MSB-CGL EMU,3,CGL,CHENGALPATTU,07:35:00,07:35:00,59,MSB,CHENNAI BEACH,CGL,CHENGALPATTU
40511,MSB-CGL EMU,2,CGL,CHENGALPATTU,07:50:00,07:50:00,59,MSB,CHENNAI BEACH,CGL,CHENGALPATTU
40513,MSB-CGL EMU,2,CGL,CHENGALPATTU,08:15:00,08:15:00,59,MSB,CHENNAI BEACH,CGL,CHENGALPATTU
40515,MSB-CGL EMU,2,CGL,CHENGALPATTU,08:25:00,08:25:00,59,MSB,CHENNAI BEACH,CGL,CHENGALPATTU
40517,MSB-CGL EMU,2,CGL,CHENGALPATTU,08:35:00,08:35:00,59,MSB,CHENNAI BEACH,CGL,CHENGALPATTU
40519,MSB-CGL EMU,3,CGL,CHENGALPATTU,09:20:00,09:20:00,59,MSB,CHENNAI BEACH,CGL,CHENGALPATTU
40523,MSB-CGL EMU,2,CGL,CHENGALPATTU,10:40:00,10:40:00,59,MSB,CHENNAI BEACH,CGL,CHENGALPATTU
40525,MSB-CGL EMU,3,CGL,CHENGALPATTU,11:25:00,11:25:00,59,MSB,CHENNAI BEACH,CGL,CHENGALPATTU
40527,MSB-CGL EMU,2,CGL,CHENGALPATTU,12:00:00,12:00:00,59,MSB,CHENNAI BEACH,CGL,CHENGALPATTU
40529,MSB-CGL EMU,3,CGL,CHENGALPATTU,12:45:00,12:45:00,59,MSB,CHENNAI BEACH,CGL,CHENGALPATTU
40531,MSB-CGL EMU,3,CGL,CHENGALPATTU,13:35:00,13:35:00,59,MSB,CHENNAI BEACH,CGL,CHENGALPATTU
40533,MSB-CGL EMU,3,CGL,CHENGALPATTU,14:10:00,14:10:00,59,MSB,CHENNAI BEACH,CGL,CHENGALPATTU
40535,MSB-CGL EMU,2,CGL,CHENGALPATTU,15:00:00,15:00:00,59,MSB,CHENNAI BEACH,CGL,CHENGALPATTU
40539,MSB-CGL EMU,3,CGL,CHENGALPATTU,15:30:00,15:30:00,59,MSB,CHENNAI BEACH,CGL,CHENGALPATTU
40541,MSB-CGL EMU,2,CGL,CHENGALPATTU,16:00:00,16:00:00,59,MSB,CHENNAI BEACH,CGL,CHENGALPATTU
40543,MSB-CGL EMU,3,CGL,CHENGALPATTU,16:30:00,16:30:00,59,MSB,CHENNAI BEACH,CGL,CHENGALPATTU
40545,MSB-CGL EMU,3,CGL,CHENGALPATTU,17:20:00,17:20:00,59,MSB,CHENNAI BEACH,CGL,CHENGALPATTU
40547,MSB-CGL EMU,3,CGL,CHENGALPATTU,17:55:00,17:55:00,59,MSB,CHENNAI BEACH,CGL,CHENGALPATTU
40549,MSB-CGL EMU,3,CGL,CHENGALPATTU,18:25:00,18:25:00,59,MSB,CHENNAI BEACH,CGL,CHENGALPATTU
40551,MSB-CGL EMU,11,CGL,CHENGALPATTU,18:45:00,18:45:00,59,MSB,CHENNAI BEACH,CGL,CHENGALPATTU
40553,MSB-CGL EMU,7,CGL,CHENGALPATTU,19:10:00,19:10:00,59,MSB,CHENNAI BEACH,CGL,CHENGALPATTU
40555,MSB-CGL EMU,3,CGL,CHENGALPATTU,19:25:00,19:25:00,59,MSB,CHENNAI BEACH,CGL,CHENGALPATTU
40557,MSB-CGL EMU,2,CGL,CHENGALPATTU,19:50:00,19:50:00,59,MSB,CHENNAI BEACH,CGL,CHENGALPATTU
40559,MSB-CGL EMU,3,CGL,CHENGALPATTU,20:10:00,20:10:00,59,MSB,CHENNAI BEACH,CGL,CHENGALPATTU
40561,MSB-CGL EMU,3,CGL,CHENGALPATTU,20:30:00,20:30:00,59,MSB,CHENNAI BEACH,CGL,CHENGALPATTU
40563,MSB-CGL EMU,2,CGL,CHENGALPATTU,21:30:00,21:30:00,59,MSB,CHENNAI BEACH,CGL,CHENGALPATTU
40565,MSB-CGL EMU,3,CGL,CHENGALPATTU,21:40:00,21:40:00,59,MSB,CHENNAI BEACH,CGL,CHENGALPATTU
40567,MSB-CGL EMU,3,CGL,CHENGALPATTU,22:40:00,22:40:00,59,MSB,CHENNAI BEACH,CGL,CHENGALPATTU
40569,MSB-CGL EMU,7,CGL,CHENGALPATTU,23:00:00,23:00:00,59,MSB,CHENNAI BEACH,CGL,CHENGALPATTU
40571,TBM - CGL EM,3,CGL,CHENGALPATTU,23:25:00,23:25:00,59,MSB,CHENNAI BEACH,CGL,CHENGALPATTU
40573,MSB-TBM EMU,3,CGL,CHENGALPATTU,00:45:00,00:45:00,59,MSB,CHENNAI BEACH,CGL,CHENGALPATTU
40601,MSB-CGL EMU,11,CGL,CHENGALPATTU,05:35:00,05:35:00,59,MSB,CHENNAI BEACH,CGL,CHENGALPATTU
40603,MSB-CGL EMU,11,CGL,CHENGALPATTU,06:25:00,06:25:00,59,MSB,CHENNAI BEACH,CGL,CHENGALPATTU
40605,MSB-CGL EMU,11,CGL,CHENGALPATTU,06:45:00,06:45:00,59,MSB,CHENNAI BEACH,CGL,CHENGALPATTU
40607,MSB-CGL EMU,2,CGL,CHENGALPATTU,07:05:00,07:05:00,59,MSB,CHENNAI BEACH,CGL,CHENGALPATTU
40609,MSB-CGL EMU,3,CGL,CHENGALPATTU,07:35:00,07:35:00,59,MSB,CHENNAI BEACH,CGL,CHENGALPATTU
40613,MSB-CGL EMU,2,CGL,CHENGALPATTU,08:15:00,08:15:00,59,MSB,CHENNAI BEACH,CGL,CHENGALPATTU
40615,MSB-CGL EMU,11,CGL,CHENGALPATTU,08:25:00,08:25:00,59,MSB,CHENNAI BEACH,CGL,CHENGALPATTU
40617,MSB-CGL EMU,2,CGL,CHENGALPATTU,09:30:00,09:30:00,59,MSB,CHENNAI BEACH,CGL,CHENGALPATTU
40619,MSB-CGL EMU,2,CGL,CHENGALPATTU,10:40:00,10:40:00,59,MSB,CHENNAI BEACH,CGL,CHENGALPATTU
40621,MSB-CGL EMU,2,CGL,CHENGALPATTU,11:25:00,11:25:00,59,MSB,CHENNAI BEACH,CGL,CHENGALPATTU
40623,MSB-CGL EMU,2,CGL,CHENGALPATTU,12:00:00,12:00:00,59,MSB,CHENNAI BEACH,CGL,CHENGALPATTU
40625,MSB-CGL EMU,3,CGL,CHENGALPATTU,12:45:00,12:45:00,59,MSB,CHENNAI BEACH,CGL,CHENGALPATTU
40627,MSB-CGL EMU,2,CGL,CHENGALPATTU,13:40:00,13:40:00,59,MSB,CHENNAI BEACH,CGL,CHENGALPATTU
40629,MSB-CGL EMU,2,CGL,CHENGALPATTU,14:10:00,14:10:00,59,MSB,CHENNAI BEACH,CGL,CHENGALPATTU
40631,MSB-CGL EMU,11,CGL,CHENGALPATTU,15:00:00,15:00:00,59,MSB,CHENNAI BEACH,CGL,CHENGALPATTU
40633,MSB-CGL EMU,2,CGL,CHENGALPATTU,15:30:00,15:30:00,59,MSB,CHENNAI BEACH,CGL,CHENGALPATTU
40635,MSB-CGL EMU,2,CGL,CHENGALPATTU,16:00:00,16:00:00,59,MSB,CHENNAI BEACH,CGL,CHENGALPATTU
40637,MSB-CGL EMU,10,CGL,CHENGALPATTU,16:30:00,16:30:00,59,MSB,CHENNAI BEACH,CGL,CHENGALPATTU
40639,MSB-CGL EMU,2,CGL,CHENGALPATTU,17:20:00,17:20:00,59,MSB,CHENNAI BEACH,CGL,CHENGALPATTU
40641,MSB-CGL EMU,2,CGL,CHENGALPATTU,17:55:00,17:55:00,59,MSB,CHENNAI BEACH,CGL,CHENGALPATTU
40643,MSB-CGL EMU,11,CGL,CHENGALPATTU,18:45:00,18:45:00,59,MSB,CHENNAI BEACH,CGL,CHENGALPATTU
40645,MSB-CGL EMU,11,CGL,CHENGALPATTU,19:10:00,19:10:00,59,MSB,CHENNAI BEACH,CGL,CHENGALPATTU
40647,MSB-CGL EMU,11,CGL,CHENGALPATTU,19:25:00,19:25:00,59,MSB,CHENNAI BEACH,CGL,CHENGALPATTU
40649,MSB-CGL EMU,3,CGL,CHENGALPATTU,20:00:00,20:00:00,59,MSB,CHENNAI BEACH,CGL,CHENGALPATTU
40651,MSB-CGL EMU,2,CGL,CHENGALPATTU,20:15:00,20:15:00,59,MSB,CHENNAI BEACH,CGL,CHENGALPATTU
40653,MSB-CGL EMU,2,CGL,CHENGALPATTU,20:30:00,20:30:00,59,MSB,CHENNAI BEACH,CGL,CHENGALPATTU
40655,MSB-CGL EMU,11,CGL,CHENGALPATTU,21:30:00,21:30:00,59,MSB,CHENNAI BEACH,CGL,CHENGALPATTU
40657,MSB-CGL EMU,2,CGL,CHENGALPATTU,21:50:00,21:50:00,59,MSB,CHENNAI BEACH,CGL,CHENGALPATTU
40659,MSB-CGL EMU,2,CGL,CHENGALPATTU,22:40:00,22:40:00,59,MSB,CHENNAI BEACH,CGL,CHENGALPATTU
40661,MSB-CGL EMU,2,CGL,CHENGALPATTU,23:15:00,23:15:00,59,MSB,CHENNAI BEACH,CGL,CHENGALPATTU
40663,MSB-CGL EMU,2,CGL,CHENGALPATTU,23:25:00,23:25:00,59,MSB,CHENNAI BEACH,CGL,CHENGALPATTU
40665,MSB - CGL EM,11,CGL,CHENGALPATTU,00:45:00,00:45:00,59,MSB,CHENNAI BEACH,CGL,CHENGALPATTU
40701,MSB-TMLP EMU,2,CGL,CHENGALPATTU,08:45:00,08:50:00,59,MSB,CHENNAI BEACH,TMLP,TIRUMALPUR
40705,MSB-TMLP EMU,11,CGL,CHENGALPATTU,15:15:00,15:20:00,59,MSB,CHENNAI BEACH,TMLP,TIRUMALPUR
40707,MSB-TMLP EMU,4,CGL,CHENGALPATTU,19:35:00,19:40:00,59,MSB,CHENNAI BEACH,TMLP,TIRUMALPUR
40709,MSB-TMLP EMU,3,CGL,CHENGALPATTU,20:55:00,21:00:00,59,MSB,CHENNAI BEACH,TMLP,TIRUMALPUR
40711,MSB-TMLP EMU,3,CGL,CHENGALPATTU,21:55:00,22:00:00,59,MSB,CHENNAI BEACH,TMLP,TIRUMALPUR
40751,MSB-TMLP EMU,3,CGL,CHENGALPATTU,08:40:00,08:41:00,59,MSB,CHENNAI BEACH,TMLP,TIRUMALPUR
40755,MSB-TMLP EMU,11,CGL,CHENGALPATTU,15:15:00,15:20:00,59,MSB,CHENNAI BEACH,TMLP,TIRUMALPUR
40757,MSB-TMLP EMU,10,CGL,CHENGALPATTU,19:35:00,19:40:00,59,MSB,CHENNAI BEACH,TMLP,TIRUMALPUR
40759,MSB-TMLP EMU,2,CGL,CHENGALPATTU,20:35:00,20:38:00,59,MSB,CHENNAI BEACH,TMLP,TIRUMALPUR
40801,MSB-CJ EMU L,2,CGL,CHENGALPATTU,07:20:00,07:25:00,59,MSB,CHENNAI BEACH,CJ,KANCHIPURAM
40803,MSB-CJ EMU L,3,CGL,CHENGALPATTU,17:05:00,17:10:00,59,MSB,CHENNAI BEACH,CJ,KANCHIPURAM
66041,MSB-TMLP PAS,11,CGL,CHENGALPATTU,11:35:00,11:40:00,59,MSB,CHENNAI BEACH,TMLP,TIRUMALPUR
66043,MSB-MLMR PAS,7,CGL,CHENGALPATTU,10:03:00,10:05:00,59,MSB,CHENNAI BEACH,MLMR,MELMARUVATHUR
12668,NCJ-MS EXP.,10,CGL,CHENGALPATTU,04:13:00,04:15:00,666,NCJ,NAGERCOIL JN.,MS,CHENNAI EGMORE
16116,PDY-MS EXP,8,CGL,CHENGALPATTU,08:13:00,08:15:00,140,PDY,PONDICHERRY,MS,CHENNAI EGMORE
56038,PDY-MS PASS,12,CGL,CHENGALPATTU,18:28:00,18:30:00,140,PDY,PONDICHERRY,MS,CHENNAI EGMORE
16724,QLN-MS ANANT,29,CGL,CHENGALPATTU,06:28:00,06:30:00,802,QLN,QUILON,MS,CHENNAI EGMORE
16102,RMM MS EXP,22,CGL,CHENGALPATTU,05:03:00,05:05:00,609,RMM,RAMESWARAM,MS,CHENNAI EGMORE
22662,RMM-MS SUPER,17,CGL,CHENGALPATTU,05:38:00,05:40:00,537,RMM,RAMESWARAM,MS,CHENNAI EGMORE
12662,SCT-MS POTHI,16,CGL,CHENGALPATTU,04:28:00,04:30:00,610,SCT,SENGOTTAI JN,MS,CHENNAI EGMORE
16182,SCT-MS SILAM,24,CGL,CHENGALPATTU,04:13:00,04:15:00,627,SCT,SENGOTTAI JN,MS,CHENNAI EGMORE
56859,TBM  VM  PAS,4,CGL,CHENGALPATTU,18:48:00,18:50:00,30,TBM,TAMBARAM,VM,VILLUPURAM JN.
16106,TCN - MS EXP,27,CGL,CHENGALPATTU,09:58:00,10:00:00,719,TCN,TIRUCHENDUR,MS,CHENNAI EGMORE
6002,TEN - MS SPE,12,CGL,CHENGALPATTU,01:55:00,02:00:00,593,TEN,TIRUNELVELI JN,MS,CHENNAI EGMORE
12632,TEN-MS NELLA,13,CGL,CHENGALPATTU,05:18:00,05:20:00,593,TEN,TIRUNELVELI JN,MS,CHENNAI EGMORE
82606,TEN-MS SUVD,12,CGL,CHENGALPATTU,01:55:00,02:00:00,593,TEN,TIRUNELVELI JN,MS,CHENNAI EGMORE
16184,UZHAVAN EXPR,15,CGL,CHENGALPATTU,02:48:00,02:50:00,295,TJ,THANJAVUR JN.,MS,CHENNAI EGMORE
40702,TMLP-MSB EMU,2,CGL,CHENGALPATTU,06:15:00,06:20:00,48,TMLP,TIRUMALPUR,MSB,CHENNAI BEACH
40704,TMLP-MSB EMU,2,CGL,CHENGALPATTU,08:00:00,08:01:00,48,TMLP,TIRUMALPUR,MSB,CHENNAI BEACH
40706,TMLP-MSB EMU,5,CGL,CHENGALPATTU,09:00:00,09:05:00,48,TMLP,TIRUMALPUR,MSB,CHENNAI BEACH
40708,TMLP-MSB EMU,2,CGL,CHENGALPATTU,11:25:00,11:30:00,48,TMLP,TIRUMALPUR,MSB,CHENNAI BEACH
40712,TMLP-MSB EMU,2,CGL,CHENGALPATTU,18:15:00,18:25:00,48,TMLP,TIRUMALPUR,MSB,CHENNAI BEACH
40752,TMLP-MSB EMU,5,CGL,CHENGALPATTU,06:15:00,06:20:00,48,TMLP,TIRUMALPUR,MSB,CHENNAI BEACH
40754,TMLP - MSB E,3,CGL,CHENGALPATTU,08:00:00,08:10:00,48,TMLP,TIRUMALPUR,MSB,CHENNAI BEACH
40756,TMLP-MSB EMU,2,CGL,CHENGALPATTU,09:00:00,09:05:00,48,TMLP,TIRUMALPUR,MSB,CHENNAI BEACH
40758,TMLP-MSB EMU,2,CGL,CHENGALPATTU,11:25:00,11:30:00,48,TMLP,TIRUMALPUR,MSB,CHENNAI BEACH
40762,TMLP-MSB EMU,2,CGL,CHENGALPATTU,18:15:00,18:25:00,48,TMLP,TIRUMALPUR,MSB,CHENNAI BEACH
40902,TMLP-CGL EMU,10,CGL,CHENGALPATTU,22:00:00,22:00:00,48,TMLP,TIRUMALPUR,CGL,CHENGALPATTU
66042,TMLP-MSB EMU,5,CGL,CHENGALPATTU,14:45:00,14:50:00,48,TMLP,TIRUMALPUR,MSB,CHENNAI BEACH
12694,TN-MS PEARL,19,CGL,CHENGALPATTU,06:08:00,06:10:00,595,TN,TUTICORIN,MS,CHENNAI EGMORE
12654,ROCKFORT EXP,12,CGL,CHENGALPATTU,03:03:00,03:05:00,280,TPJ,TIRUCHIRAPPALLI JN.,MS,CHENNAI EGMORE
16854,CHOLAN EXP,17,CGL,CHENGALPATTU,16:28:00,16:30:00,344,TPJ,TIRUCHIRAPPALLI JN.,MS,CHENNAI EGMORE
56860,VM  TBM PASS,8,CGL,CHENGALPATTU,07:25:00,07:35:00,102,VM,VILLUPURAM JN.,TBM,TAMBARAM
56655,CAN-MAQ PASS,11,CHV,CHERVATTUR,08:19:00,08:20:00,48,CAN,KANNUR,MAQ,MANGALORE CENTRAL
56323,CBE-MAQ PASS,43,CHV,CHERVATTUR,16:44:00,16:45:00,321,CBE,COIMBATORE  JN.,MAQ,MANGALORE CENTRAL
12602,CHENNAI MAIL,5,CHV,CHERVATTUR,14:44:00,14:45:00,83,MAQ,MANGALORE CENTRAL,MAS,CHENNAI CENTRAL
16348,MAQ-TVC EXPR,7,CHV,CHERVATTUR,15:47:00,15:48:00,83,MAQ,MANGALORE CENTRAL,TVC,TRIVANDRUM CENTRAL
16603,MAVELI EXPRE,5,CHV,CHERVATTUR,19:02:00,19:03:00,83,MAQ,MANGALORE CENTRAL,TVC,TRIVANDRUM CENTRAL
16605,ERNAD EXPRES,7,CHV,CHERVATTUR,08:44:00,08:45:00,83,MAQ,MANGALORE CENTRAL,NCJ,NAGERCOIL JN.
16630,MALABAR EXPR,11,CHV,CHERVATTUR,19:56:00,19:58:00,83,MAQ,MANGALORE CENTRAL,TVC,TRIVANDRUM CENTRAL
16860,MAQ MS EXP,8,CHV,CHERVATTUR,08:28:00,08:30:00,83,MAQ,MANGALORE CENTRAL,MS,CHENNAI EGMORE
22638,WEST COAST E,5,CHV,CHERVATTUR,23:38:00,23:40:00,83,MAQ,MANGALORE CENTRAL,MAS,CHENNAI CENTRAL
56324,MAQ-CBE FAST,12,CHV,CHERVATTUR,09:13:00,09:15:00,83,MAQ,MANGALORE CENTRAL,CBE,COIMBATORE  JN.
56654,MAQ-CLT PASS,11,CHV,CHERVATTUR,07:18:00,07:20:00,83,MAQ,MANGALORE CENTRAL,CLT,CALICUT
56656,MAQ-CAN PASS,13,CHV,CHERVATTUR,18:24:00,18:25:00,83,MAQ,MANGALORE CENTRAL,CAN,KANNUR
12601,MANGALORE MA,28,CHV,CHERVATTUR,10:18:00,10:20:00,800,MAS,CHENNAI CENTRAL,MAQ,MANGALORE CENTRAL
22637,WEST COAST E,27,CHV,CHERVATTUR,02:13:00,02:15:00,813,MAS,CHENNAI CENTRAL,MAQ,MANGALORE CENTRAL
16859,MS-MAQ EXPRE,45,CHV,CHERVATTUR,19:29:00,19:30:00,899,MS,CHENNAI EGMORE,MAQ,MANGALORE CENTRAL
16606,NCJ- MAQ EXP,35,CHV,CHERVATTUR,14:43:00,14:45:00,606,NCJ,NAGERCOIL JN.,MAQ,MANGALORE CENTRAL
16347,TVC-MAQ EXPR,43,CHV,CHERVATTUR,08:49:00,08:50:00,547,TVC,TRIVANDRUM CENTRAL,MAQ,MANGALORE CENTRAL
16604,TVC-MAQ MAVE,27,CHV,CHERVATTUR,06:04:00,06:05:00,535,TVC,TRIVANDRUM CENTRAL,MAQ,MANGALORE CENTRAL
16629,MALABAR EXP,44,CHV,CHERVATTUR,07:38:00,07:40:00,547,TVC,TRIVANDRUM CENTRAL,MAQ,MANGALORE CENTRAL
56003,AJJ-CGL PASS,3,CJ,KANCHIPURAM,06:24:00,06:26:00,26,AJJ,ARAKKONAM JN,CGL,CHENGALPATTU
56005,AJJ-CGL PASS,3,CJ,KANCHIPURAM,18:04:00,18:05:00,26,AJJ,ARAKKONAM JN,CGL,CHENGALPATTU
40901,CGL-TMLP EMU,9,CJ,KANCHIPURAM,05:59:00,06:00:00,35,CGL,CHENGALPATTU,TMLP,TIRUMALPUR
56004,CGL-AJJ PASS,2,CJ,KANCHIPURAM,21:00:00,21:02:00,35,CGL,CHENGALPATTU,AJJ,ARAKKONAM JN
56006,CGL-AJJ PASS,4,CJ,KANCHIPURAM,09:03:00,09:05:00,35,CGL,CHENGALPATTU,AJJ,ARAKKONAM JN
40802,CJ-MSB EMU L,1,CJ,KANCHIPURAM,09:10:00,09:10:00,0,CJ,KANCHIPURAM,MSB,CHENNAI BEACH
40804,CJ-MSB EMU L,1,CJ,KANCHIPURAM,19:20:00,19:20:00,0,CJ,KANCHIPURAM,MSB,CHENNAI BEACH
40705,MSB-TMLP EMU,14,CJ,KANCHIPURAM,16:04:00,16:05:00,95,MSB,CHENNAI BEACH,TMLP,TIRUMALPUR
40707,MSB-TMLP EMU,7,CJ,KANCHIPURAM,20:11:00,20:12:00,95,MSB,CHENNAI BEACH,TMLP,TIRUMALPUR
40709,MSB-TMLP EMU,4,CJ,KANCHIPURAM,21:43:00,21:44:00,95,MSB,CHENNAI BEACH,TMLP,TIRUMALPUR
40711,MSB-TMLP EMU,6,CJ,KANCHIPURAM,22:31:00,22:32:00,95,MSB,CHENNAI BEACH,TMLP,TIRUMALPUR
40755,MSB-TMLP EMU,14,CJ,KANCHIPURAM,16:05:00,16:06:00,95,MSB,CHENNAI BEACH,TMLP,TIRUMALPUR
40757,MSB-TMLP EMU,13,CJ,KANCHIPURAM,20:11:00,20:12:00,95,MSB,CHENNAI BEACH,TMLP,TIRUMALPUR
40801,MSB-CJ EMU L,3,CJ,KANCHIPURAM,08:15:00,08:15:00,95,MSB,CHENNAI BEACH,CJ,KANCHIPURAM
40803,MSB-CJ EMU L,6,CJ,KANCHIPURAM,18:00:00,18:00:00,95,MSB,CHENNAI BEACH,CJ,KANCHIPURAM
66041,MSB-TMLP PAS,14,CJ,KANCHIPURAM,12:23:00,12:24:00,95,MSB,CHENNAI BEACH,TMLP,TIRUMALPUR
40706,TMLP-MSB EMU,2,CJ,KANCHIPURAM,08:14:00,08:15:00,12,TMLP,TIRUMALPUR,MSB,CHENNAI BEACH
40752,TMLP-MSB EMU,2,CJ,KANCHIPURAM,05:25:00,05:30:00,12,TMLP,TIRUMALPUR,MSB,CHENNAI BEACH
40754,TMLP - MSB E,2,CJ,KANCHIPURAM,07:19:00,07:20:00,12,TMLP,TIRUMALPUR,MSB,CHENNAI BEACH
40902,TMLP-CGL EMU,2,CJ,KANCHIPURAM,21:14:00,21:15:00,12,TMLP,TIRUMALPUR,CGL,CHENGALPATTU
66042,TMLP-MSB EMU,2,CJ,KANCHIPURAM,14:00:00,14:02:00,12,TMLP,TIRUMALPUR,MSB,CHENNAI BEACH
16307,ALLP-CAN CAN,21,CLT,CALICUT,20:35:00,20:40:00,249,ALLP,ALLEPPEY,CAN,KANNUR
16313,ALLP-CAN EXP,21,CLT,CALICUT,20:35:00,20:40:00,249,ALLP,ALLEPPEY,CAN,KANNUR
12081,CAN - TVC JA,4,CLT,CALICUT,06:05:00,06:10:00,89,CAN,KANNUR,TVC,TRIVANDRUM CENTRAL
16306,CAN-ERS INTE,5,CLT,CALICUT,15:55:00,16:00:00,89,CAN,KANNUR,ERS,ERNAKULAM. JN
16308,CAN-ALLEPPEY,7,CLT,CALICUT,06:25:00,06:30:00,89,CAN,KANNUR,ALLP,ALLEPPEY
16314,CAN-ALLP EXP,7,CLT,CALICUT,06:25:00,06:30:00,89,CAN,KANNUR,ALLP,ALLEPPEY
56602,CAN-SRR PASS,20,CLT,CALICUT,17:05:00,17:45:00,89,CAN,KANNUR,SRR,SHORANUR JN.
56650,CAN-CBE PASS,20,CLT,CALICUT,07:45:00,07:50:00,89,CAN,KANNUR,CBE,COIMBATORE  JN.
56652,CAN-CLT PASS,20,CLT,CALICUT,20:05:00,20:05:00,89,CAN,KANNUR,CLT,CALICUT
22610,CBE-MAQ INTE,7,CLT,CALICUT,10:05:00,10:10:00,184,CBE,COIMBATORE  JN.,MAQ,MANGALORE CENTRAL
56323,CBE-MAQ PASS,26,CLT,CALICUT,12:55:00,13:00:00,184,CBE,COIMBATORE  JN.,MAQ,MANGALORE CENTRAL
56651,CBE-CAN PASS,21,CLT,CALICUT,18:15:00,18:20:00,184,CBE,COIMBATORE  JN.,CAN,KANNUR
12075,CLT - T VC J,1,CLT,CALICUT,13:40:00,13:40:00,0,CLT,CALICUT,TVC,TRIVANDRUM CENTRAL
56600,CLT -SRR PAS,1,CLT,CALICUT,05:05:00,05:05:00,0,CLT,CALICUT,SRR,SHORANUR JN.
56653,CLT-CAN PASS,1,CLT,CALICUT,06:40:00,06:40:00,0,CLT,CALICUT,CAN,KANNUR
56657,CLT-CAN PASS,1,CLT,CALICUT,14:05:00,14:05:00,0,CLT,CALICUT,CAN,KANNUR
56664,CLT-TCR PASS,1,CLT,CALICUT,07:20:00,07:20:00,0,CLT,CALICUT,TCR,TRICHUR
16305,ERS-CANNANOR,12,CLT,CALICUT,10:40:00,10:45:00,192,ERS,ERNAKULAM. JN,CAN,KANNUR
6053,KCVL-MAJN S/,11,CLT,CALICUT,01:40:00,01:45:00,404,KCVL,KOCHUVELI,MAJN,MANGALORE JN
6054,MAJN-KCVL S/,4,CLT,CALICUT,20:00:00,20:10:00,222,MAJN,MANGALORE JN,KCVL,KOCHUVELI
12602,CHENNAI MAIL,13,CLT,CALICUT,17:15:00,17:20:00,220,MAQ,MANGALORE CENTRAL,MAS,CHENNAI CENTRAL
12686,MAQ-MAS EXP.,8,CLT,CALICUT,19:45:00,19:50:00,220,MAQ,MANGALORE CENTRAL,MAS,CHENNAI CENTRAL
16348,MAQ-TVC EXPR,17,CLT,CALICUT,18:35:00,18:40:00,220,MAQ,MANGALORE CENTRAL,TVC,TRIVANDRUM CENTRAL
16603,MAVELI EXPRE,13,CLT,CALICUT,21:50:00,21:55:00,220,MAQ,MANGALORE CENTRAL,TVC,TRIVANDRUM CENTRAL
16605,ERNAD EXPRES,16,CLT,CALICUT,11:20:00,11:25:00,220,MAQ,MANGALORE CENTRAL,NCJ,NAGERCOIL JN.
16630,MALABAR EXPR,23,CLT,CALICUT,22:55:00,23:00:00,220,MAQ,MANGALORE CENTRAL,TVC,TRIVANDRUM CENTRAL
16649,MAQ-NCJ PARA,13,CLT,CALICUT,09:10:00,09:15:00,220,MAQ,MANGALORE CENTRAL,NCJ,NAGERCOIL JN.
16856,MAQ PDY  EXP,9,CLT,CALICUT,20:25:00,20:30:00,220,MAQ,MANGALORE CENTRAL,PDY,PONDICHERRY
16858,MAQ-PDY WKLY,6,CLT,CALICUT,20:25:00,20:30:00,220,MAQ,MANGALORE CENTRAL,PDY,PONDICHERRY
16860,MAQ MS EXP,17,CLT,CALICUT,10:55:00,11:00:00,220,MAQ,MANGALORE CENTRAL,MS,CHENNAI EGMORE
22609,MAQ-CBE INTE,8,CLT,CALICUT,15:05:00,15:10:00,220,MAQ,MANGALORE CENTRAL,CBE,COIMBATORE  JN.
22638,WEST COAST E,11,CLT,CALICUT,02:05:00,02:10:00,220,MAQ,MANGALORE CENTRAL,MAS,CHENNAI CENTRAL
56324,MAQ-CBE FAST,29,CLT,CALICUT,12:45:00,12:50:00,220,MAQ,MANGALORE CENTRAL,CBE,COIMBATORE  JN.
56654,MAQ-CLT PASS,40,CLT,CALICUT,11:35:00,11:35:00,220,MAQ,MANGALORE CENTRAL,CLT,CALICUT
12601,MANGALORE MA,20,CLT,CALICUT,07:55:00,08:00:00,662,MAS,CHENNAI CENTRAL,MAQ,MANGALORE CENTRAL
12685,MAS-MAQ EXP.,11,CLT,CALICUT,04:20:00,04:25:00,662,MAS,CHENNAI CENTRAL,MAQ,MANGALORE CENTRAL
22637,WEST COAST E,21,CLT,CALICUT,23:50:00,23:55:00,675,MAS,CHENNAI CENTRAL,MAQ,MANGALORE CENTRAL
16859,MS-MAQ EXPRE,36,CLT,CALICUT,16:50:00,17:00:00,762,MS,CHENNAI EGMORE,MAQ,MANGALORE CENTRAL
16606,NCJ- MAQ EXP,26,CLT,CALICUT,12:10:00,12:15:00,469,NCJ,NAGERCOIL JN.,MAQ,MANGALORE CENTRAL
16650,NCJ-MAQ PARA,38,CLT,CALICUT,15:45:00,15:50:00,481,NCJ,NAGERCOIL JN.,MAQ,MANGALORE CENTRAL
16855,PDY MAQ WEEK,15,CLT,CALICUT,05:05:00,05:10:00,575,PDY,PONDICHERRY,MAQ,MANGALORE CENTRAL
16857,PDY-MAQ WKLY,14,CLT,CALICUT,05:50:00,05:55:00,641,PDY,PONDICHERRY,MAQ,MANGALORE CENTRAL
56601,SRR-CLT PASS,16,CLT,CALICUT,20:00:00,20:00:00,85,SRR,SHORANUR JN.,CLT,CALICUT
56603,TCR-CAN PASS,22,CLT,CALICUT,09:15:00,09:20:00,118,TCR,TRICHUR,CAN,KANNUR
